like1,parx,pary,parz,simulation_0,chain
inf,-7.94,0.2028,4.855,inf,1.0
inf,-7.71,-6.465,7.11,inf,1.0
inf,-3.613,9.805,0.2893,inf,1.0
inf,-8.04,3.87,-9.945,inf,1.0
inf,-8.08,6.668,-6.93,inf,1.0
13630.0,2.334,1.36,-9.086,13630.0,1.0
25580.0,1.135,-3.867,-0.1855,25580.0,1.0
4764.0,0.392,-1.293,8.414,4764.0,1.0
inf,-7.855,3.197,-9.445,inf,1.0
inf,7.566,-9.34,-2.744,inf,1.0
inf,5.5,-9.63,-6.2,inf,1.0
inf,7.168,-1.736,-6.05,inf,1.0
12540.0,-0.8457,-4.074,6.484,12540.0,1.0
inf,5.297,-5.008,-9.984,inf,1.0
inf,-0.3032,-6.76,-7.07,inf,1.0
inf,6.18,3.408,5.58,inf,1.0
inf,-9.305,-4.516,9.72,inf,1.0
inf,5.332,-5.434,-1.225,inf,1.0
inf,2.16,-5.39,2.246,inf,1.0
inf,5.89,-8.195,-5.902,inf,1.0
inf,-6.207,-1.347,5.715,inf,1.0
inf,8.836,-8.01,9.92,inf,1.0
inf,-9.836,3.492,2.164,inf,1.0
inf,7.426,-7.95,-7.402,inf,1.0
inf,-2.195,-5.613,5.766,inf,1.0
inf,0.1442,6.465,9.08,inf,1.0
inf,-6.77,8.67,-9.18,inf,1.0
38660.0,1.356,-3.379,-7.535,38660.0,1.0
inf,-1.784,7.527,-6.973,inf,1.0
939.5,0.411,1.796,5.82,939.5,1.0
45400.0,-4.91,2.867,6.59,45400.0,1.0
inf,-8.09,6.434,6.867,inf,1.0
25230.0,3.385,-1.151,-8.33,25230.0,1.0
inf,6.527,6.24,-2.79,inf,1.0
inf,-8.08,8.52,2.406,inf,1.0
inf,-8.33,3.018,5.066,inf,1.0
inf,2.264,8.06,5.207,inf,1.0
17230.0,-2.209,3.105,-3.355,17230.0,1.0
inf,8.75,-8.664,7.51,inf,1.0
inf,6.867,3.838,-4.77,inf,1.0
inf,-9.63,4.293,-8.49,inf,1.0
inf,-4.867,-6.105,-2.56,inf,1.0
47300.0,-1.871,-4.547,0.499,47300.0,1.0
inf,9.336,1.56,-8.266,inf,1.0
inf,-6.832,-0.1931,-6.8,inf,1.0
18270.0,3.783,0.8066,0.9287,18270.0,1.0
inf,7.22,3.033,1.544,inf,1.0
6864.0,-2.68,0.536,-4.65,6864.0,1.0
inf,0.965,9.76,0.0756,inf,1.0
inf,-9.58,0.383,1.1875,inf,1.0
31310.0,3.314,3.398,-4.434,31310.0,1.0
inf,-9.73,9.9,-1.857,inf,1.0
568.0,0.307,-0.1416,-2.348,568.0,1.0
inf,-5.9,3.707,9.24,inf,1.0
inf,-8.11,-1.895,-1.669,inf,1.0
3352.0,-2.344,0.349,2.746,3352.0,1.0
inf,4.105,9.69,-9.16,inf,1.0
681.5,0.1843,2.012,5.742,681.5,1.0
528.0,0.906,-0.11664,-2.082,528.0,1.0
inf,4.055,5.65,1.187,inf,1.0
inf,5.4,-6.85,-5.945,inf,1.0
inf,-9.7,4.895,-9.12,inf,1.0
inf,-6.51,8.13,-4.055,inf,1.0
8890.0,2.268,0.1523,-7.977,8890.0,1.0
inf,6.55,-0.1338,-2.66,inf,1.0
inf,-7.574,7.805,9.63,inf,1.0
inf,6.895,6.45,3.531,inf,1.0
inf,-5.9,-1.13,-9.18,inf,1.0
inf,2.17,-9.516,1.699,inf,1.0
12890.0,-2.64,-0.7476,8.875,12890.0,1.0
inf,6.12,6.418,6.324,inf,1.0
inf,7.277,-3.818,-4.72,inf,1.0
inf,-8.23,-1.66,-4.42,inf,1.0
31310.0,1.247,5.008,7.746,31310.0,1.0
inf,7.61,-2.682,7.004,inf,1.0
inf,5.555,-9.164,7.62,inf,1.0
inf,-5.656,0.4817,4.76,inf,1.0
inf,-6.613,7.098,1.427,inf,1.0
inf,-8.07,-2.717,7.543,inf,1.0
inf,0.966,-7.02,9.89,inf,1.0
44900.0,4.08,-3.031,1.3,44900.0,1.0
14650.0,3.44,-0.2664,0.1012,14650.0,1.0
inf,5.81,-5.32,-1.459,inf,1.0
inf,-8.16,-6.344,8.14,inf,1.0
9416.0,1.763,3.598,3.254,9416.0,1.0
inf,9.2,5.836,-2.492,inf,1.0
inf,8.34,-1.28,-8.414,inf,1.0
inf,7.637,7.508,0.1501,inf,1.0
32270.0,4.332,0.9297,-1.168,32270.0,1.0
inf,-3.918,-8.88,5.46,inf,1.0
40030.0,-4.49,2.006,-4.426,40030.0,1.0
inf,-4.25,-9.664,8.945,inf,1.0
inf,-9.945,4.805,1.294,inf,1.0
inf,6.9,-4.414,0.1868,inf,1.0
18660.0,1.68,3.355,-2.393,18660.0,1.0
inf,6.52,-1.293,-5.234,inf,1.0
inf,3.137,-8.73,-4.6,inf,1.0
inf,-4.93,-3.426,-1.354,inf,1.0
32510.0,4.438,1.664,3.436,32510.0,1.0
56420.0,-1.829,5.594,7.656,56420.0,1.0
inf,-8.38,-9.57,2.889,inf,1.0
inf,5.234,-6.25,-2.004,inf,1.0
inf,6.055,8.28,7.508,inf,1.0
inf,-6.188,0.4583,-6.344,inf,1.0
inf,7.74,-7.117,4.83,inf,1.0
4420.0,-0.598,-1.427,-4.363,4420.0,1.0
inf,-8.17,7.47,-2.447,inf,1.0
909.5,-0.6934,-0.9834,3.59,909.5,1.0
inf,2.861,-8.2,-8.9,inf,1.0
inf,7.73,-9.234,0.3389,inf,1.0
inf,0.143,7.652,-2.922,inf,1.0
inf,1.018,-8.59,6.043,inf,1.0
5628.0,-0.878,-2.047,-2.756,5628.0,1.0
inf,-4.117,8.625,9.305,inf,1.0
41920.0,-4.51,0.02766,2.453,41920.0,1.0
inf,-5.836,6.793,2.135,inf,1.0
inf,9.29,9.32,5.492,inf,1.0
12770.0,3.78,3.31,8.27,12770.0,1.0
inf,-8.26,-0.877,6.67,inf,1.0
inf,7.24,-8.766,-2.85,inf,1.0
inf,-2.783,8.93,-6.5,inf,1.0
inf,-9.375,-3.35,1.177,inf,1.0
inf,1.809,9.75,2.137,inf,1.0
inf,-4.816,8.84,-8.336,inf,1.0
inf,-0.71,6.695,8.56,inf,1.0
inf,-6.336,-2.85,4.977,inf,1.0
inf,9.87,-8.66,8.56,inf,1.0
inf,4.152,5.29,-9.28,inf,1.0
inf,-7.617,2.557,7.01,inf,1.0
25250.0,-0.05234,-3.785,-1.102,25250.0,1.0
inf,-7.605,0.3704,6.32,inf,1.0
37500.0,1.828,-3.312,-7.21,37500.0,1.0
inf,6.94,4.926,0.498,inf,1.0
inf,6.652,-7.008,3.256,inf,1.0
inf,-6.6,-7.582,-9.14,inf,1.0
inf,4.85,-7.105,8.82,inf,1.0
inf,-4.836,-9.19,0.9917,inf,1.0
inf,-3.69,-9.72,7.387,inf,1.0
inf,4.176,-9.26,3.713,inf,1.0
inf,-5.96,9.445,-8.61,inf,1.0
39070.0,3.209,-3.285,-3.55,39070.0,1.0
48160.0,-3.473,-2.854,-7.945,48160.0,1.0
inf,5.47,9.38,-4.113,inf,1.0
5576.0,-1.754,-0.3367,-6.523,5576.0,1.0
inf,-7.406,-3.564,1.489,inf,1.0
inf,-9.23,7.64,-1.888,inf,1.0
53660.0,3.27,4.62,-1.013,53660.0,1.0
inf,-2.46,9.49,-3.34,inf,1.0
58240.0,3.979,4.777,1.394,58240.0,1.0
20130.0,2.047,-3.598,1.095,20130.0,1.0
inf,-5.402,4.707,-2.1,inf,1.0
inf,8.15,-8.61,0.0895,inf,1.0
inf,1.405,-7.12,-3.33,inf,1.0
inf,-7.484,-8.086,0.2693,inf,1.0
13010.0,-2.637,-0.0931,-8.95,13010.0,1.0
inf,9.55,9.81,7.625,inf,1.0
inf,3.963,-8.17,-0.537,inf,1.0
inf,9.19,9.52,-5.484,inf,1.0
inf,-7.883,8.93,-6.742,inf,1.0
inf,-0.844,4.188,-9.055,inf,1.0
inf,7.625,5.73,-0.824,inf,1.0
inf,4.934,9.586,-4.09,inf,1.0
22690.0,-0.2825,3.586,-1.79,22690.0,1.0
inf,-6.85,-7.336,-4.438,inf,1.0
inf,6.758,-0.7725,2.344,inf,1.0
10744.0,2.29,0.566,-8.93,10744.0,1.0
43600.0,-1.488,4.152,-3.535,43600.0,1.0
inf,4.645,6.17,-3.54,inf,1.0
inf,5.473,-6.812,-4.34,inf,1.0
inf,8.08,4.73,-8.98,inf,1.0
24900.0,3.496,-3.31,8.23,24900.0,1.0
inf,1.886,-8.05,-6.61,inf,1.0
inf,-9.2,-2.201,1.271,inf,1.0
inf,-8.125,-8.37,1.205,inf,1.0
inf,-6.4,2.803,-5.06,inf,1.0
inf,5.63,9.95,-7.68,inf,1.0
14240.0,-1.539,-3.178,-0.4587,14240.0,1.0
inf,-9.21,8.72,4.594,inf,1.0
7280.0,1.676,-3.861,9.61,7280.0,1.0
inf,9.27,-0.7246,-8.85,inf,1.0
inf,-8.516,-7.336,0.4727,inf,1.0
inf,4.496,9.03,4.6,inf,1.0
43780.0,4.41,0.2227,8.26,43780.0,1.0
inf,-6.035,-7.61,-6.6,inf,1.0
55580.0,-2.008,3.89,-8.44,55580.0,1.0
inf,2.58,-8.79,-7.656,inf,1.0
49180.0,3.76,5.312,7.895,49180.0,1.0
inf,1.746,-7.56,8.3,inf,1.0
inf,-3.9,-7.367,-6.35,inf,1.0
inf,-7.125,-4.43,-1.244,inf,1.0
inf,0.6963,7.816,0.8687,inf,1.0
56450.0,-1.602,-4.93,1.762,56450.0,1.0
inf,6.453,-2.51,7.23,inf,1.0
24540.0,1.62,-3.412,-2.805,24540.0,1.0
inf,-3.031,5.473,-2.875,inf,1.0
inf,9.08,-6.05,-8.55,inf,1.0
inf,3.467,-6.246,-7.703,inf,1.0
inf,-5.8,4.926,6.887,inf,1.0
inf,9.68,1.317,6.965,inf,1.0
48420.0,-1.318,4.832,1.565,48420.0,1.0
inf,-1.0205,9.77,3.77,inf,1.0
inf,-9.336,-9.01,-5.363,inf,1.0
1272.0,-0.6533,-2.725,9.04,1272.0,1.0
inf,5.344,3.771,4.86,inf,1.0
inf,9.336,-9.016,-3.254,inf,1.0
inf,2.793,-5.61,-3.684,inf,1.0
15430.0,-3.646,2.545,0.276,15430.0,1.0
inf,9.41,0.3447,8.99,inf,1.0
inf,8.44,-2.342,0.7383,inf,1.0
12900.0,-0.04742,3.062,-1.559,12900.0,1.0
inf,-7.16,5.332,2.943,inf,1.0
inf,9.86,4.18,4.297,inf,1.0
inf,0.6826,6.676,4.83,inf,1.0
41300.0,2.133,4.867,3.365,41300.0,1.0
inf,5.543,-1.427,-3.396,inf,1.0
inf,-6.32,-6.793,5.53,inf,1.0
21300.0,1.014,2.51,-8.22,21300.0,1.0
28830.0,-3.928,-0.645,-5.055,28830.0,1.0
inf,-6.457,-1.036,-8.63,inf,1.0
inf,-6.85,-6.13,-7.45,inf,1.0
inf,-5.97,-6.33,-1.494,inf,1.0
inf,-9.94,5.902,7.918,inf,1.0
inf,5.07,-2.527,7.38,inf,1.0
inf,6.086,-7.562,-1.7,inf,1.0
inf,7.88,-6.09,1.911,inf,1.0
inf,-6.742,-6.555,4.043,inf,1.0
inf,-7.8,-5.47,8.71,inf,1.0
inf,2.979,-9.88,-1.594,inf,1.0
439.0,-1.361,1.684,4.906,439.0,1.0
inf,-6.254,4.613,-2.13,inf,1.0
inf,-5.05,-1.723,2.686,inf,1.0
inf,-5.098,4.65,-2.607,inf,1.0
inf,-7.32,-5.34,-2.795,inf,1.0
inf,8.125,6.688,4.35,inf,1.0
inf,0.1758,6.16,-1.956,inf,1.0
inf,-8.49,5.59,-2.174,inf,1.0
inf,-0.533,9.09,-2.266,inf,1.0
inf,-6.332,3.389,-4.387,inf,1.0
inf,4.87,-9.734,-8.25,inf,1.0
25310.0,3.924,0.627,-5.504,25310.0,1.0
inf,-7.15,-8.06,9.91,inf,1.0
46660.0,0.0746,-5.05,4.52,46660.0,1.0
inf,3.334,-6.703,4.734,inf,1.0
inf,2.236,-7.527,-5.082,inf,1.0
inf,-4.434,7.53,-8.625,inf,1.0
20830.0,4.047,1.97,2.918,20830.0,1.0
31330.0,-4.11,-0.6147,-2.299,31330.0,1.0
inf,0.911,-9.91,1.293,inf,1.0
inf,-5.78,8.32,0.864,inf,1.0
inf,7.46,-8.984,-5.434,inf,1.0
inf,8.7,-2.553,-5.934,inf,1.0
9480.0,3.357,1.587,3.521,9480.0,1.0
inf,8.67,-8.7,3.05,inf,1.0
inf,-9.164,7.574,-0.901,inf,1.0
919.0,1.128,-1.535,3.473,919.0,1.0
28000.0,3.564,3.57,-1.261,28000.0,1.0
inf,7.53,2.66,-0.01712,inf,1.0
7692.0,0.623,-0.4785,-8.5,7692.0,1.0
inf,8.62,6.684,-2.926,inf,1.0
inf,8.52,-2.361,-8.13,inf,1.0
inf,6.72,-0.1859,5.027,inf,1.0
inf,2.975,-8.82,6.246,inf,1.0
73.0,1.265,0.903,0.3223,73.0,1.0
inf,-1.75,4.926,-8.89,inf,1.0
200.2,0.43,-1.209,1.547,200.2,1.0
inf,-5.016,4.023,-0.01906,inf,1.0
707.0,-1.163,1.815,5.902,707.0,1.0
54180.0,2.232,5.035,2.062,54180.0,1.0
inf,7.16,-6.375,7.406,inf,1.0
inf,-6.16,-5.906,4.125,inf,1.0
inf,-9.14,8.33,-3.127,inf,1.0
47940.0,-4.426,-2.309,4.867,47940.0,1.0
inf,-4.375,5.074,-3.455,inf,1.0
inf,8.48,9.6,-0.9604,inf,1.0
11940.0,-1.647,1.122,-9.55,11940.0,1.0
3616.0,-2.336,1.45,6.574,3616.0,1.0
inf,-5.492,0.5254,-7.383,inf,1.0
inf,0.6973,-7.887,-8.54,inf,1.0
inf,4.32,-6.727,-7.707,inf,1.0
8020.0,-1.151,3.25,1.821,8020.0,1.0
inf,-2.484,-6.76,-6.94,inf,1.0
inf,3.678,-7.254,2.205,inf,1.0
6570.0,-0.1365,-3.95,8.55,6570.0,1.0
8970.0,0.2559,-3.98,7.297,8970.0,1.0
inf,0.53,-5.105,-7.324,inf,1.0
inf,-5.28,-3.072,-6.996,inf,1.0
inf,-4.438,7.984,8.66,inf,1.0
11144.0,-1.587,-3.484,3.479,11144.0,1.0
inf,7.992,-8.35,5.945,inf,1.0
3276.0,2.488,3.426,6.727,3276.0,1.0
inf,-0.4265,6.008,-8.11,inf,1.0
35330.0,4.36,0.753,5.004,35330.0,1.0
inf,-3.084,6.312,-8.47,inf,1.0
inf,-9.65,2.33,-9.44,inf,1.0
inf,-9.23,3.518,4.12,inf,1.0
inf,3.844,-4.902,-5.723,inf,1.0
7504.0,-2.135,0.3936,-7.438,7504.0,1.0
inf,8.27,-0.4353,-5.168,inf,1.0
28600.0,-4.07,4.453,8.06,28600.0,1.0
inf,2.693,8.66,6.51,inf,1.0
inf,6.582,-9.49,-5.316,inf,1.0
inf,-2.883,-8.07,-2.832,inf,1.0
inf,-5.34,8.59,-8.45,inf,1.0
inf,-1.092,-5.63,3.111,inf,1.0
inf,6.13,5.688,7.766,inf,1.0
inf,-4.56,9.44,8.55,inf,1.0
1497.0,-1.0625,1.508,6.117,1497.0,1.0
inf,8.29,0.823,-5.816,inf,1.0
inf,2.328,-6.64,8.22,inf,1.0
inf,2.193,-7.504,-5.035,inf,1.0
inf,7.695,8.08,7.164,inf,1.0
9944.0,-2.451,-1.718,9.24,9944.0,1.0
inf,-7.258,8.836,-3.004,inf,1.0
inf,1.102,9.805,-7.36,inf,1.0
inf,-1.594,9.914,1.084,inf,1.0
inf,-6.91,5.348,-3.016,inf,1.0
inf,-8.49,9.35,-9.75,inf,1.0
3972.0,1.281,-3.152,5.86,3972.0,1.0
22270.0,-3.81,1.575,-4.938,22270.0,1.0
18430.0,3.342,2.467,-4.324,18430.0,1.0
inf,2.227,-7.516,4.133,inf,1.0
52.16,-1.333,1.29,1.187,52.16,1.0
inf,-4.62,7.082,-5.59,inf,1.0
inf,-6.695,9.69,9.84,inf,1.0
4050.0,-0.9595,-2.771,2.51,4050.0,1.0
7780.0,-3.057,1.9,8.32,7780.0,1.0
inf,4.215,-9.39,-8.88,inf,1.0
46240.0,4.688,0.5225,-1.293,46240.0,1.0
50600.0,4.465,-2.307,8.64,50600.0,1.0
inf,-9.336,-8.47,-8.0,inf,1.0
inf,5.465,1.351,9.914,inf,1.0
inf,5.28,2.271,2.81,inf,1.0
inf,-2.969,9.13,-7.43,inf,1.0
inf,-0.407,-7.61,-7.87,inf,1.0
17630.0,-3.135,-0.5273,-8.03,17630.0,1.0
inf,1.574,-6.527,6.168,inf,1.0
40350.0,-4.36,0.7256,-7.758,40350.0,1.0
inf,-7.25,0.646,-6.125,inf,1.0
inf,-0.2588,-6.24,-0.5513,inf,1.0
7356.0,3.062,1.76,-0.828,7356.0,1.0
inf,2.465,7.3,3.17,inf,1.0
inf,1.349,-6.594,1.476,inf,1.0
inf,6.06,-5.75,1.24,inf,1.0
inf,-8.1,1.841,2.104,inf,1.0
inf,-8.23,5.49,1.75,inf,1.0
inf,-9.46,2.959,2.162,inf,1.0
34660.0,-0.03354,-3.906,-2.93,34660.0,1.0
inf,-6.8,0.2357,4.977,inf,1.0
inf,3.273,-7.44,-1.051,inf,1.0
3074.0,1.389,-1.706,7.09,3074.0,1.0
inf,-9.03,-7.098,-1.439,inf,1.0
inf,8.914,3.854,6.125,inf,1.0
inf,-8.266,5.96,6.63,inf,1.0
inf,-5.414,9.17,5.89,inf,1.0
inf,3.01,8.47,-7.76,inf,1.0
inf,7.906,-9.05,-4.89,inf,1.0
inf,8.695,-8.664,-3.201,inf,1.0
inf,6.848,-3.428,3.896,inf,1.0
inf,-0.3767,-5.75,1.268,inf,1.0
inf,6.02,-3.795,4.684,inf,1.0
inf,5.02,-3.967,1.572,inf,1.0
44380.0,-4.387,-0.5933,-6.695,44380.0,1.0
inf,-0.788,9.29,5.402,inf,1.0
17500.0,-3.324,-1.75,6.367,17500.0,1.0
14470.0,-0.2157,1.452,-9.836,14470.0,1.0
46750.0,2.367,5.434,7.914,46750.0,1.0
inf,-2.057,-6.68,-7.938,inf,1.0
inf,-7.46,6.36,-7.215,inf,1.0
inf,1.99,-9.414,-0.5176,inf,1.0
inf,9.15,-5.625,2.703,inf,1.0
inf,5.844,6.926,-4.035,inf,1.0
53300.0,-0.371,5.05,2.941,53300.0,1.0
inf,-0.329,-7.76,1.084,inf,1.0
inf,-6.645,-7.195,-9.734,inf,1.0
inf,-4.27,-5.9,4.598,inf,1.0
inf,7.76,-5.746,-1.277,inf,1.0
inf,2.314,8.55,9.76,inf,1.0
inf,-5.008,-1.216,-3.34,inf,1.0
inf,7.5,1.396,6.67,inf,1.0
inf,5.516,3.764,1.4,inf,1.0
53630.0,1.033,-4.54,-1.868,53630.0,1.0
43100.0,2.213,-3.713,-5.105,43100.0,1.0
inf,-7.26,3.83,-2.11,inf,1.0
inf,-7.43,-3.322,6.25,inf,1.0
inf,-9.75,-8.24,1.92,inf,1.0
40900.0,-1.688,5.35,8.59,40900.0,1.0
inf,9.28,3.225,0.5728,inf,1.0
inf,8.45,0.286,5.535,inf,1.0
inf,9.12,1.511,-8.18,inf,1.0
16560.0,-1.323,-4.324,7.375,16560.0,1.0
4700.0,-1.33,3.982,9.375,4700.0,1.0
inf,-7.17,5.254,2.135,inf,1.0
18240.0,0.732,-3.059,-3.654,18240.0,1.0
inf,6.75,-8.76,7.8,inf,1.0
inf,2.582,-7.742,-2.936,inf,1.0
inf,-1.035,-5.344,-2.152,inf,1.0
inf,9.74,-1.202,-7.844,inf,1.0
inf,6.527,5.13,-5.574,inf,1.0
inf,-7.727,-7.668,7.68,inf,1.0
inf,7.145,7.86,-1.047,inf,1.0
5064.0,0.646,-3.4,5.58,5064.0,1.0
inf,-2.99,6.133,-5.8,inf,1.0
inf,8.555,-5.24,6.176,inf,1.0
inf,4.887,9.02,-0.1406,inf,1.0
43070.0,-1.653,3.523,-8.31,43070.0,1.0
inf,-6.082,-0.369,-8.11,inf,1.0
inf,6.38,2.682,-0.586,inf,1.0
inf,-8.99,9.914,7.71,inf,1.0
inf,-7.918,8.19,5.688,inf,1.0
inf,2.773,-5.402,6.066,inf,1.0
inf,-0.10876,5.746,-9.555,inf,1.0
53920.0,-0.91,-4.715,-0.3152,53920.0,1.0
11040.0,-0.1647,1.721,-7.41,11040.0,1.0
48420.0,0.10126,5.086,4.457,48420.0,1.0
19600.0,1.107,3.357,-2.56,19600.0,1.0
inf,-5.52,-1.472,-8.14,inf,1.0
inf,4.438,6.418,8.99,inf,1.0
24210.0,3.605,-0.553,-7.332,24210.0,1.0
inf,-7.883,-5.266,-6.023,inf,1.0
inf,-6.434,-9.92,5.63,inf,1.0
inf,-9.35,5.99,-9.61,inf,1.0
63580.0,-2.943,4.527,-4.383,63580.0,1.0
14120.0,2.201,2.352,-6.086,14120.0,1.0
inf,-9.83,0.722,3.322,inf,1.0
inf,-8.66,-2.47,9.05,inf,1.0
inf,2.59,-9.84,4.113,inf,1.0
inf,-0.8535,6.22,-1.37,inf,1.0
inf,-5.973,1.4,4.035,inf,1.0
inf,-7.33,2.076,-6.594,inf,1.0
inf,-0.494,-6.406,1.509,inf,1.0
21340.0,1.806,3.44,-2.783,21340.0,1.0
inf,7.242,-3.809,-2.867,inf,1.0
inf,-8.14,-7.457,-4.984,inf,1.0
inf,9.586,-8.27,-5.066,inf,1.0
47900.0,-4.79,3.535,2.383,47900.0,1.0
inf,5.97,1.374,5.145,inf,1.0
inf,-4.652,8.52,-4.95,inf,1.0
34400.0,3.63,5.08,9.12,34400.0,1.0
inf,-8.55,-4.727,-8.32,inf,1.0
inf,-8.234,-3.07,-0.449,inf,1.0
428.8,1.39,0.8013,-1.093,428.8,1.0
10776.0,0.2556,3.229,0.537,10776.0,1.0
inf,-6.688,-0.11163,0.71,inf,1.0
inf,1.11,-7.523,1.462,inf,1.0
inf,-5.37,-1.706,4.348,inf,1.0
inf,-7.734,6.918,-5.49,inf,1.0
inf,1.52,4.145,-9.85,inf,1.0
inf,-7.195,-9.73,7.008,inf,1.0
6624.0,2.133,-2.32,1.029,6624.0,1.0
inf,-5.66,8.31,-2.113,inf,1.0
inf,3.03,-4.887,-5.613,inf,1.0
6736.0,2.463,-0.4807,-4.72,6736.0,1.0
101.7,-0.2208,1.035,1.24,101.7,1.0
inf,-1.805,-5.824,-4.938,inf,1.0
22910.0,-3.014,-1.966,-6.48,22910.0,1.0
inf,2.709,-6.34,6.47,inf,1.0
inf,8.805,0.343,-7.49,inf,1.0
359.0,-1.773,1.28,1.466,359.0,1.0
inf,4.9,9.61,-8.43,inf,1.0
3132.0,2.918,2.93,8.484,3132.0,1.0
inf,-5.324,6.965,0.1342,inf,1.0
1439.0,0.1028,-3.365,9.66,1439.0,1.0
inf,8.2,-8.08,1.074,inf,1.0
38750.0,1.367,-3.621,-5.78,38750.0,1.0
inf,-2.031,6.96,3.574,inf,1.0
inf,-8.805,5.04,-7.523,inf,1.0
inf,-9.35,3.627,7.12,inf,1.0
inf,-6.117,4.902,9.53,inf,1.0
inf,4.62,6.914,-3.865,inf,1.0
inf,6.367,2.316,-8.65,inf,1.0
inf,4.355,-8.234,-8.195,inf,1.0
inf,2.906,7.27,-1.692,inf,1.0
inf,-5.797,6.664,8.48,inf,1.0
inf,6.53,2.496,-1.1045,inf,1.0
9016.0,1.149,1.662,-6.723,9016.0,1.0
47870.0,-4.824,1.6875,6.375,47870.0,1.0
inf,-2.076,9.016,4.316,inf,1.0
inf,-2.816,4.996,-4.285,inf,1.0
inf,0.8525,-9.875,-3.115,inf,1.0
inf,9.85,0.31,-3.328,inf,1.0
17340.0,-3.26,-2.533,6.355,17340.0,1.0
inf,6.14,1.8955,-1.551,inf,1.0
inf,7.406,6.742,-2.457,inf,1.0
inf,7.42,0.9985,-4.508,inf,1.0
inf,9.24,-9.734,-4.17,inf,1.0
inf,-6.46,4.266,-9.82,inf,1.0
inf,-1.081,-7.02,-4.832,inf,1.0
inf,-7.535,2.098,-1.712,inf,1.0
inf,-7.258,8.97,6.926,inf,1.0
inf,9.76,3.314,6.574,inf,1.0
inf,-4.746,-9.78,-8.21,inf,1.0
22380.0,-0.4946,-2.656,-7.613,22380.0,1.0
inf,6.727,7.11,-6.082,inf,1.0
inf,3.982,7.76,-8.81,inf,1.0
inf,4.723,-2.809,-1.841,inf,1.0
inf,-8.78,-7.66,-3.66,inf,1.0
inf,-3.596,6.457,4.598,inf,1.0
40200.0,3.97,-2.844,0.6523,40200.0,1.0
inf,3.89,-9.07,3.281,inf,1.0
inf,-8.5,-6.54,-0.958,inf,1.0
49630.0,4.656,4.016,2.572,49630.0,1.0
inf,-4.277,9.72,-9.484,inf,1.0
inf,9.37,-3.102,3.232,inf,1.0
inf,5.77,5.566,-8.35,inf,1.0
inf,6.508,4.934,-3.67,inf,1.0
inf,9.72,8.38,-0.1142,inf,1.0
inf,2.941,6.816,4.836,inf,1.0
5052.0,1.999,1.383,8.52,5052.0,1.0
957.5,0.722,0.9736,-2.113,957.5,1.0
40300.0,2.07,-4.176,-0.7495,40300.0,1.0
inf,8.9,4.723,0.3152,inf,1.0
inf,-4.95,0.2769,9.195,inf,1.0
inf,5.184,4.01,-1.349,inf,1.0
inf,7.09,-4.527,7.086,inf,1.0
8044.0,-2.535,-0.1698,6.098,8044.0,1.0
11660.0,-2.232,3.002,-1.603,11660.0,1.0
inf,6.73,7.24,8.46,inf,1.0
inf,4.754,-5.734,-4.773,inf,1.0
inf,-1.937,-4.766,-6.582,inf,1.0
inf,-2.018,-9.305,-6.93,inf,1.0
inf,-9.24,-1.594,-1.891,inf,1.0
inf,-0.845,-7.086,7.793,inf,1.0
inf,8.54,-0.176,-0.7456,inf,1.0
inf,-6.383,6.633,-9.266,inf,1.0
inf,-0.0643,6.543,-5.59,inf,1.0
inf,-9.97,0.02725,1.99,inf,1.0
inf,-6.293,-1.928,0.3147,inf,1.0
9710.0,2.54,-1.412,7.926,9710.0,1.0
inf,-7.99,7.46,7.707,inf,1.0
14010.0,-3.303,-0.577,-2.506,14010.0,1.0
inf,-6.203,4.14,5.97,inf,1.0
inf,-1.442,6.81,6.22,inf,1.0
inf,6.074,1.471,-1.183,inf,1.0
inf,-9.836,-2.549,-8.195,inf,1.0
inf,8.54,-0.824,8.59,inf,1.0
inf,1.724,5.348,-0.0772,inf,1.0
inf,0.876,8.84,0.4575,inf,1.0
28300.0,-2.438,-4.086,3.209,28300.0,1.0
inf,5.66,-1.396,-3.033,inf,1.0
inf,9.4,-1.64,1.573,inf,1.0
inf,0.3875,-9.71,5.863,inf,1.0
5096.0,2.887,1.425,3.824,5096.0,1.0
9290.0,0.383,0.318,9.734,9290.0,1.0
inf,-5.49,1.684,9.07,inf,1.0
inf,5.477,7.22,5.07,inf,1.0
6984.0,-2.87,-0.0745,0.807,6984.0,1.0
inf,8.516,-9.38,-9.26,inf,1.0
inf,-9.19,0.4844,-6.28,inf,1.0
inf,5.336,3.385,-4.273,inf,1.0
23860.0,3.816,-0.736,2.678,23860.0,1.0
inf,-1.854,-8.445,4.406,inf,1.0
inf,-8.06,6.5,4.547,inf,1.0
inf,4.383,9.89,6.87,inf,1.0
inf,-5.06,-4.02,-5.33,inf,1.0
39330.0,-0.811,-3.479,-7.293,39330.0,1.0
814.5,-0.871,1.877,0.9033,814.5,1.0
inf,0.3684,5.73,-5.75,inf,1.0
inf,7.242,-6.125,6.305,inf,1.0
inf,5.164,9.35,1.524,inf,1.0
14780.0,-3.436,1.033,6.684,14780.0,1.0
inf,8.95,0.693,3.275,inf,1.0
55100.0,-0.2974,3.695,-9.53,55100.0,1.0
inf,-7.16,6.594,-9.78,inf,1.0
inf,8.4,-0.3635,1.558,inf,1.0
7440.0,2.453,1.018,8.06,7440.0,1.0
